"Time.period","Area.code","Area.name","Region.or.country.name","Index","Monthly.change","Annual.change","Rental.price","Index.one.bed","Monthly.change.one.bed","Annual.change.one.bed","Rental.price.one.bed","Index.two.bed","Monthly.change.two.bed","Annual.change.two.bed","Rental.price.two.bed","Index.three.bed","Monthly.change.three.bed","Annual.change.three.bed","Rental.price.three.bed","Index.four.or.more.bed","Monthly.change.four.or.more.bed","Annual.change.four.or.more.bed","Rental.price.four.or.more.bed","Index.detached","Monthly.change.detached","Annual.change.detached","Rental.price.detached","Index.semidetached","Monthly.change.semidetached","Annual.change.semidetached","Rental.price.semidetached","Index.terraced","Monthly.change.terraced","Annual.change.terraced","Rental.price.terraced","Index.flat.maisonette","Monthly.change.flat.maisonette","Annual.change.flat.maisonette","Rental.price.flat.maisonette"
45292,"E09000015","Harrow","London",108.875483,0.994108,8.875483,1543,109.106985,1.054165,9.106985,1197,108.860254,1.008418,8.860254,1489,108.757163,1.016457,8.757163,1793,108.178821,0.827498,8.178821,2490,108.594156,0.967027,8.594156,2449,108.804669,0.992191,8.804669,1961,108.388351,0.948708,8.388351,1748,109.074718,1.011878,9.074718,1399
45323,"E09000015","Harrow","London",109.783769,0.834242,9.550466,1556,110.065465,0.878477,9.82327,1208,109.783497,0.8481,9.561512,1502,109.715891,0.881531,9.504519,1809,108.946716,0.709838,8.76945,2507,109.473124,0.809406,9.224734,2469,109.729052,0.84958,9.513118,1977,109.295217,0.836682,9.100186,1763,109.984474,0.834067,9.73479,1410
42005,"E09000016","Havering","London",75.293193,NA,NA,919,75.540666,NA,NA,707,76.27084,NA,NA,918,74.455095,NA,NA,1074,74.53148,NA,NA,1501,75.490994,NA,NA,1436,74.875334,NA,NA,1131,74.255378,NA,NA,1052,75.697391,NA,NA,837
42036,"E09000016","Havering","London",75.718286,0.564584,NA,925,75.969482,0.567662,NA,711,76.68805,0.547011,NA,923,74.891819,0.58656,NA,1080,74.963801,0.580052,NA,1510,75.911664,0.557246,NA,1444,75.315605,0.588006,NA,1137,74.66917,0.557256,NA,1058,76.123952,0.563508,NA,842
42064,"E09000016","Havering","London",76.309794,0.781196,NA,932,76.57376,0.795422,NA,717,77.288242,0.782642,NA,930,75.478898,0.783903,NA,1089,75.555679,0.789551,NA,1522,76.491845,0.764284,NA,1455,75.906083,0.784005,NA,1146,75.252267,0.780907,NA,1066,76.718786,0.781402,NA,849
42095,"E09000016","Havering","London",76.568283,0.338737,NA,935,76.849343,0.359892,NA,720,77.558386,0.349528,NA,933,75.72967,0.332241,NA,1093,75.784818,0.303272,NA,1527,76.763908,0.355676,NA,1460,76.158658,0.332746,NA,1150,75.489093,0.31471,NA,1069,76.989441,0.352788,NA,851
42125,"E09000016","Havering","London",76.880808,0.408165,NA,939,77.147981,0.388603,NA,722,77.877741,0.41176,NA,937,76.025452,0.390575,NA,1097,76.076123,0.384384,NA,1532,77.104703,0.443952,NA,1467,76.464691,0.401837,NA,1155,75.790114,0.398762,NA,1074,77.307664,0.413334,NA,855
42156,"E09000016","Havering","London",77.271609,0.508321,NA,943,77.521277,0.483869,NA,726,78.261383,0.492621,NA,942,76.428678,0.530383,NA,1103,76.376635,0.395016,NA,1538,77.516127,0.533591,NA,1474,76.865141,0.523706,NA,1161,76.185268,0.521379,NA,1079,77.691398,0.496372,NA,859
42186,"E09000016","Havering","London",77.718001,0.577692,NA,949,77.929399,0.526464,NA,730,78.722967,0.589798,NA,947,76.884355,0.596213,NA,1109,76.773502,0.519618,NA,1546,77.994419,0.617023,NA,1484,77.317886,0.589012,NA,1167,76.629536,0.583142,NA,1086,78.134487,0.57032,NA,864
42217,"E09000016","Havering","London",78.252541,0.687794,NA,955,78.430774,0.643372,NA,734,79.268239,0.692647,NA,954,77.444593,0.728676,NA,1117,77.347294,0.747382,NA,1558,78.578825,0.749292,NA,1495,77.882231,0.729902,NA,1176,77.164944,0.698696,NA,1093,78.657396,0.669242,NA,870
42248,"E09000016","Havering","London",78.627622,0.479321,NA,960,78.784893,0.451505,NA,738,79.668049,0.504376,NA,959,77.810689,0.47272,NA,1123,77.849176,0.648869,NA,1568,79.000022,0.536019,NA,1503,78.261699,0.487233,NA,1182,77.521474,0.462037,NA,1098,79.038611,0.484653,NA,874
42278,"E09000016","Havering","London",79.288799,0.840898,NA,968,79.432433,0.821908,NA,744,80.326187,0.8261,NA,967,78.481924,0.862652,NA,1132,78.600362,0.964924,NA,1583,79.659565,0.834865,NA,1515,78.935697,0.861211,NA,1192,78.180851,0.850573,NA,1108,79.695443,0.831026,NA,881
42309,"E09000016","Havering","London",79.73962,0.56858,NA,974,79.844269,0.518473,NA,748,80.794749,0.583324,NA,972,78.935857,0.578391,NA,1139,79.081812,0.612529,NA,1593,80.083923,0.532714,NA,1523,79.371745,0.552409,NA,1199,78.625823,0.569158,NA,1114,80.152565,0.573586,NA,886
42339,"E09000016","Havering","London",80.258969,0.651306,NA,980,80.368487,0.656551,NA,752,81.322915,0.653713,NA,978,79.461886,0.6664,NA,1146,79.569374,0.616528,NA,1603,80.551132,0.583399,NA,1532,79.887602,0.649925,NA,1206,79.129113,0.640108,NA,1121,80.682213,0.6608,NA,892
42370,"E09000016","Havering","London",80.562451,0.378128,6.998319,984,80.70014,0.412665,6.830061,756,81.653635,0.406674,7.057474,982,79.763734,0.379866,7.129988,1151,79.808286,0.300257,7.07997,1608,80.819723,0.333441,7.058761,1537,80.17682,0.362032,7.080417,1211,79.392025,0.332256,6.917542,1125,81.012498,0.409365,7.021518,896
42401,"E09000016","Havering","London",81.011112,0.556911,6.990156,989,81.201087,0.620752,6.886456,760,82.126509,0.579122,7.091664,988,80.206192,0.55471,7.096066,1157,80.174603,0.458996,6.951091,1615,81.241494,0.521867,7.021095,1545,80.620747,0.553684,7.043881,1217,79.802212,0.51666,6.874379,1130,81.484342,0.582434,7.04166,901
42430,"E09000016","Havering","London",81.614576,0.744915,6.95164,996,81.817328,0.758907,6.847734,766,82.757622,0.768464,7.0766,996,80.810873,0.753909,7.064193,1166,80.69461,0.648593,6.801515,1625,81.849984,0.748989,7.004851,1557,81.22039,0.743783,7.00116,1226,80.371695,0.713619,6.803023,1139,82.105278,0.762032,7.021086,908
42461,"E09000016","Havering","London",82.031048,0.510291,7.1345,1002,82.235038,0.51054,7.008122,770,83.195495,0.529104,7.268213,1001,81.216418,0.501845,7.245176,1172,81.071315,0.466828,6.975668,1633,82.279548,0.524819,7.1852,1565,81.63538,0.510943,7.191201,1233,80.765593,0.490095,6.989751,1144,82.531776,0.519452,7.198825,913
42491,"E09000016","Havering","London",82.44311,0.502325,7.234969,1007,82.655852,0.511721,7.139358,774,83.60441,0.491511,7.35341,1006,81.632384,0.51217,7.375073,1178,81.473451,0.496028,7.094642,1641,82.724112,0.540309,7.288023,1574,82.066903,0.528598,7.326534,1239,81.166787,0.496739,7.094161,1150,82.942935,0.498183,7.289408,917
42522,"E09000016","Havering","London",82.687953,0.296983,7.009488,1010,82.889435,0.282598,6.924755,776,83.844907,0.287661,7.134457,1009,81.880873,0.304399,7.133704,1181,81.747621,0.336515,7.032237,1647,82.995993,0.328659,7.069323,1579,82.323285,0.312406,7.100935,1243,81.407093,0.296064,6.854114,1153,83.185917,0.29295,7.072236,920
42552,"E09000016","Havering","London",82.967969,0.338642,6.75515,1013,83.160191,0.326647,6.712219,779,84.116085,0.323427,6.850755,1012,82.161936,0.343259,6.864312,1185,82.071772,0.396526,6.901169,1653,83.287044,0.350681,6.785902,1584,82.613145,0.352099,6.848685,1247,81.685809,0.342374,6.598335,1157,83.463434,0.333611,6.820224,923
42583,"E09000016","Havering","London",83.108073,0.168866,6.204952,1015,83.309723,0.179813,6.220707,780,84.253116,0.162908,6.288618,1014,82.271697,0.133591,6.232978,1187,82.225248,0.187002,6.30656,1656,83.412727,0.150904,6.15166,1587,82.715295,0.123648,6.205605,1249,81.791926,0.129908,5.996223,1159,83.628487,0.197755,6.319929,925
42614,"E09000016","Havering","London",83.41324,0.367192,6.086434,1018,83.626767,0.380561,6.145688,783,84.543496,0.344652,6.119702,1017,82.567127,0.359091,6.112834,1191,82.550469,0.395525,6.038976,1663,83.694683,0.338025,5.942607,1592,83.002352,0.347043,6.057437,1253,82.085132,0.358479,5.88696,1163,83.943583,0.37678,6.205792,928
42644,"E09000016","Havering","London",83.942803,0.634867,5.869686,1025,84.138104,0.611451,5.924118,788,85.065607,0.617565,5.900218,1024,83.105659,0.652235,5.891464,1199,83.093341,0.657623,5.716232,1674,84.236984,0.647952,5.746226,1602,83.526359,0.631316,5.815699,1261,82.610221,0.639688,5.665544,1170,84.474589,0.632575,5.996762,934
42675,"E09000016","Havering","London",84.417333,0.565301,5.866234,1031,84.578367,0.523262,5.929165,792,85.530507,0.546519,5.861467,1029,83.618487,0.61708,5.932197,1206,83.567149,0.570212,5.671768,1683,84.717632,0.57059,5.786066,1611,84.022357,0.593821,5.859279,1269,83.103917,0.597621,5.695449,1177,84.933757,0.543558,5.965115,939
42705,"E09000016","Havering","London",84.698544,0.333121,5.531563,1034,84.822278,0.288385,5.541714,794,85.80792,0.324344,5.515056,1032,83.926246,0.368051,5.618241,1211,83.864302,0.355587,5.397716,1689,85.037028,0.377012,5.569004,1618,84.321478,0.356002,5.550143,1273,83.400727,0.357155,5.398283,1181,85.201092,0.314756,5.600836,942
42736,"E09000016","Havering","London",84.744365,0.054098,5.190897,1035,84.832741,0.012334,5.120934,794,85.834876,0.031415,5.120705,1033,84.012332,0.102573,5.326478,1212,83.913251,0.058366,5.143532,1690,85.08219,0.053109,5.274044,1618,84.403356,0.097102,5.271518,1274,83.477058,0.091523,5.145395,1183,85.224333,0.027278,5.198994,943
42767,"E09000016","Havering","London",84.754529,0.011995,4.620869,1035,84.815564,-0.020248,4.451267,794,85.83434,-0.000624,4.51478,1033,84.028808,0.019611,4.765986,1212,83.940889,0.032936,4.697605,1691,85.084879,0.00316,4.730815,1618,84.425684,0.026453,4.719551,1275,83.494255,0.020601,4.626492,1183,85.227962,0.004259,4.594282,943
42795,"E09000016","Havering","London",84.738767,-0.018597,3.827982,1035,84.81747,0.002247,3.666879,794,85.786713,-0.055488,3.660195,1032,84.029005,0.000234,3.9823,1212,83.909919,-0.036895,3.98454,1690,85.042991,-0.049231,3.901048,1618,84.427113,0.001693,3.948174,1275,83.491081,-0.003801,3.881199,1183,85.203603,-0.028582,3.773599,942
42826,"E09000016","Havering","London",85.712778,1.149427,4.488216,1047,85.865309,1.235405,4.414507,804,86.748861,1.121559,4.271104,1044,84.953021,1.09964,4.600798,1226,84.862841,1.135649,4.676779,1709,85.99019,1.113789,4.509799,1636,85.373225,1.120626,4.578708,1289,84.416929,1.108919,4.520906,1196,86.204195,1.174355,4.449704,953
42856,"E09000016","Havering","London",86.875563,1.356606,5.376377,1061,87.097559,1.435096,5.373735,815,87.904552,1.332226,5.143439,1058,86.09828,1.348108,5.47074,1242,86.025096,1.369569,5.58666,1733,87.159538,1.359862,5.361709,1658,86.537695,1.363976,5.447741,1307,85.566114,1.36132,5.420107,1212,87.37044,1.352886,5.338013,966
42887,"E09000016","Havering","London",87.897912,1.176797,6.300748,1073,88.172535,1.234221,6.373671,826,88.940721,1.178743,6.077666,1070,87.103512,1.167541,6.378338,1257,87.037428,1.176787,6.4709,1753,88.191997,1.184562,6.260549,1678,87.559424,1.180675,6.36046,1322,86.56656,1.169208,6.337859,1226,88.4005,1.178957,6.268589,978
42917,"E09000016","Havering","London",88.007697,0.1249,6.074306,1075,88.317152,0.164016,6.201238,827,89.049618,0.122438,5.865149,1071,87.230536,0.145831,6.169037,1258,87.137777,0.115293,6.172652,1755,88.309106,0.132789,6.029824,1680,87.677533,0.13489,6.130246,1324,86.68848,0.14084,6.124283,1228,88.502701,0.115611,6.037694,979
42948,"E09000016","Havering","London",88.174577,0.18962,6.096284,1077,88.515727,0.224842,6.248974,829,89.200486,0.16942,5.872032,1073,87.383888,0.175801,6.213791,1261,87.253614,0.132936,6.115356,1758,88.4627,0.173927,6.054199,1683,87.829319,0.173118,6.182683,1326,86.836371,0.170601,6.167412,1230,88.681401,0.201915,6.042096,981
42979,"E09000016","Havering","London",88.69967,0.595515,6.33764,1083,89.067539,0.623406,6.506017,834,89.696117,0.555638,6.094639,1079,87.876113,0.56329,6.429902,1268,87.770758,0.59269,6.323754,1768,88.983426,0.58864,6.319092,1693,88.341111,0.582713,6.432058,1334,87.327039,0.565049,6.385939,1237,89.223801,0.611627,6.290198,987
43009,"E09000016","Havering","London",89.108099,0.460462,6.153351,1088,89.499983,0.485524,6.372712,838,90.062013,0.407928,5.873591,1084,88.268933,0.447016,6.212903,1273,88.12853,0.407621,6.059679,1775,89.385474,0.451823,6.111911,1700,88.749891,0.462729,6.253752,1340,87.71577,0.445144,6.180287,1243,89.640389,0.466903,6.115212,991
43040,"E09000016","Havering","London",89.509136,0.450057,6.031704,1093,89.915615,0.464394,6.310418,842,90.435508,0.414709,5.734797,1088,88.652487,0.434529,6.020199,1279,88.46116,0.377437,5.856382,1782,89.758867,0.417733,5.950633,1707,89.142822,0.44274,6.09417,1346,88.083249,0.418943,5.991694,1248,90.05831,0.466219,6.033588,996
43070,"E09000016","Havering","London",89.65008,0.157463,5.846069,1095,90.027448,0.124375,6.13656,843,90.565235,0.143447,5.544145,1090,88.783453,0.14773,5.78747,1281,88.506898,0.051704,5.535843,1783,89.854233,0.106247,5.664833,1709,89.264135,0.136089,5.861683,1348,88.206921,0.140403,5.762772,1250,90.212537,0.171253,5.881903,998
43101,"E09000016","Havering","London",89.894187,0.272289,6.076891,1098,90.263655,0.262373,6.401909,845,90.816933,0.277919,5.804233,1093,88.99307,0.236099,5.928579,1284,88.678679,0.194087,5.678994,1786,90.088371,0.260575,5.883935,1714,89.478057,0.23965,6.01244,1351,88.412002,0.2325,5.911737,1252,90.480273,0.296783,6.167182,1001
43132,"E09000016","Havering","London",90.036821,0.158669,6.232459,1099,90.410719,0.162926,6.596849,846,90.955135,0.152176,5.965904,1094,89.129808,0.15365,6.070537,1286,88.808246,0.146108,5.798552,1789,90.219175,0.145196,6.034323,1716,89.630758,0.170658,6.165274,1353,88.5445,0.149864,6.048614,1254,90.625882,0.16093,6.333508,1002
43160,"E09000016","Havering","London",90.207194,0.189226,6.453276,1101,90.626934,0.239148,6.849373,849,91.127074,0.189038,6.225162,1096,89.269778,0.15704,6.236862,1288,88.92613,0.13274,5.978091,1791,90.354227,0.149693,6.245355,1719,89.803666,0.192911,6.368278,1356,88.678933,0.151826,6.213661,1256,90.813474,0.206996,6.584078,1004
43191,"E09000016","Havering","London",90.412886,0.228021,5.483555,1104,90.856742,0.253575,5.813096,851,91.318353,0.209903,5.267494,1099,89.469357,0.223569,5.316274,1291,89.132361,0.231913,5.031083,1795,90.4997,0.161003,5.244215,1721,90.035537,0.258198,5.461094,1360,88.873222,0.219092,5.278908,1259,91.021568,0.229144,5.588327,1007
43221,"E09000016","Havering","London",90.602576,0.209804,4.290059,1106,91.05858,0.22215,4.547798,853,91.508431,0.20815,4.099764,1101,89.63124,0.180937,4.103404,1293,89.306214,0.19505,3.81414,1799,90.638697,0.153587,3.991713,1724,90.227846,0.213592,4.264212,1362,89.039298,0.186869,4.059065,1261,91.223597,0.221957,4.410138,1009
43252,"E09000016","Havering","London",90.768638,0.183287,3.265978,1108,91.242833,0.202346,3.482148,854,91.662141,0.167973,3.059813,1103,89.7915,0.178799,3.08597,1295,89.489073,0.204755,2.81677,1803,90.785609,0.162086,2.94087,1727,90.40236,0.193415,3.246865,1365,89.205668,0.18685,3.048647,1264,91.388331,0.180583,3.37988,1011
43282,"E09000016","Havering","London",90.870174,0.111862,3.25253,1110,91.338154,0.10447,3.420629,855,91.771841,0.119679,3.056973,1104,89.865624,0.082551,3.020832,1296,89.554792,0.073438,2.773786,1804,90.837413,0.057061,2.863019,1728,90.479214,0.085014,3.195438,1366,89.271526,0.073827,2.979688,1265,91.513291,0.136735,3.401693,1012
43313,"E09000016","Havering","London",91.03853,0.185271,3.248048,1112,91.490315,0.166591,3.36052,857,91.928478,0.17068,3.058271,1106,90.031552,0.18464,3.029922,1299,89.749543,0.217466,2.860545,1808,90.975599,0.152125,2.840631,1730,90.645436,0.183713,3.206352,1369,89.433719,0.181684,2.991082,1267,91.685856,0.188568,3.387919,1014
43344,"E09000016","Havering","London",91.216898,0.195926,2.837922,1114,91.648957,0.173398,2.898271,858,92.091861,0.177729,2.670956,1108,90.214414,0.203109,2.660906,1301,89.953058,0.226759,2.486364,1812,91.127183,0.166621,2.409164,1733,90.833335,0.20729,2.821137,1372,89.611534,0.198824,2.616023,1269,91.863382,0.193625,2.958383,1016
43374,"E09000016","Havering","London",91.393449,0.19355,2.564694,1116,91.793421,0.157628,2.562502,859,92.247675,0.169194,2.426841,1110,90.426787,0.23541,2.444636,1305,90.301659,0.387536,2.465863,1819,91.360036,0.255525,2.209042,1738,91.059057,0.248501,2.60188,1375,89.840059,0.255018,2.421787,1273,92.003259,0.152266,2.635943,1018
43405,"E09000016","Havering","London",91.408224,0.016166,2.121669,1116,91.763802,-0.032267,2.055468,859,92.269133,0.023261,2.02755,1110,90.466389,0.043795,2.046082,1305,90.452152,0.166656,2.250697,1822,91.405324,0.049571,1.834312,1739,91.10347,0.048773,2.199445,1376,89.893254,0.05921,2.05488,1273,91.992907,-0.011251,2.148161,1017
43435,"E09000016","Havering","London",91.488483,0.087803,2.050643,1117,91.779675,0.017298,1.946325,859,92.364246,0.103082,1.986425,1111,90.562265,0.10598,2.003541,1306,90.722117,0.298461,2.502876,1827,91.489647,0.092252,1.820075,1740,91.220819,0.128809,2.192015,1377,90.011901,0.131987,2.046302,1275,92.047572,0.059423,2.034124,1018
43466,"E09000016","Havering","London",91.51358,0.027433,1.801444,1117,91.770884,-0.009579,1.669807,859,92.378613,0.015555,1.719592,1112,90.594325,0.0354,1.799303,1307,90.806573,0.093094,2.399556,1829,91.453212,-0.039825,1.515002,1740,91.255486,0.038003,1.986441,1378,90.063572,0.057404,1.868038,1276,92.060744,0.01431,1.746758,1018
43497,"E09000016","Havering","London",91.678562,0.180282,1.823411,1119,91.942122,0.186593,1.69383,861,92.505214,0.137046,1.704224,1113,90.782296,0.207487,1.854024,1310,90.995971,0.208573,2.463427,1833,91.545755,0.101193,1.470397,1741,91.435524,0.197291,2.013557,1381,90.266917,0.22578,1.945256,1279,92.207783,0.159719,1.745528,1020
43525,"E09000016","Havering","London",91.874562,0.21379,1.848376,1122,92.179765,0.25847,1.713432,863,92.647245,0.153538,1.668188,1115,90.982859,0.220927,1.918994,1313,91.095437,0.109308,2.439448,1835,91.641874,0.104995,1.425109,1743,91.600197,0.180097,2.000509,1383,90.483098,0.239491,2.034491,1282,92.404024,0.212825,1.751447,1022
43556,"E09000016","Havering","London",92.076806,0.220131,1.840358,1124,92.444913,0.287642,1.747995,866,92.806517,0.171913,1.629645,1117,91.166068,0.201366,1.896415,1315,91.20113,0.116025,2.321008,1837,91.754046,0.122403,1.386022,1745,91.766691,0.181762,1.922745,1386,90.678248,0.215676,2.031013,1285,92.619147,0.232807,1.755165,1024
43586,"E09000016","Havering","London",92.242316,0.179752,1.809816,1126,92.659326,0.231935,1.75793,868,92.951016,0.155699,1.57645,1118,91.316951,0.165504,1.880718,1317,91.276569,0.082717,2.206291,1839,91.833819,0.086942,1.318556,1747,91.908519,0.154552,1.862699,1388,90.836428,0.174441,2.018355,1287,92.795132,0.190009,1.722729,1026
43617,"E09000016","Havering","London",92.384966,0.154647,1.780712,1128,92.834611,0.189171,1.744551,869,93.072014,0.130173,1.538119,1120,91.452887,0.148861,1.850271,1319,91.331452,0.060128,2.058775,1840,91.949991,0.126503,1.282562,1749,92.044877,0.148364,1.816896,1390,90.964073,0.140522,1.97118,1289,92.946209,0.162806,1.704679,1028
43647,"E09000016","Havering","London",92.502344,0.127053,1.796156,1129,92.968223,0.143925,1.784652,870,93.168259,0.103409,1.521619,1121,91.576004,0.134624,1.903264,1321,91.333555,0.002303,1.986229,1840,92.054595,0.113761,1.339957,1751,92.150293,0.114526,1.84692,1391,91.08269,0.1304,2.028825,1290,93.065687,0.128546,1.696361,1029
43678,"E09000016","Havering","London",92.647935,0.157391,1.767829,1131,93.163597,0.210152,1.828917,872,93.251091,0.088906,1.438742,1122,91.701348,0.136874,1.854679,1323,91.394646,0.066887,1.832992,1841,92.209105,0.167846,1.355865,1754,92.274526,0.134816,1.797211,1393,91.216288,0.146678,1.993173,1292,93.220257,0.166087,1.673542,1031
43709,"E09000016","Havering","London",93.074745,0.460679,2.036735,1136,93.628746,0.499281,2.160186,877,93.630594,0.406969,1.670867,1127,92.119782,0.456302,2.112045,1329,91.839418,0.486651,2.09705,1850,92.628384,0.454705,1.647368,1762,92.69536,0.456067,2.049936,1400,91.652652,0.478384,2.27774,1298,93.643723,0.454264,1.938031,1036
43739,"E09000016","Havering","London",93.284776,0.225659,2.069434,1139,93.901536,0.291354,2.296586,879,93.787438,0.167514,1.669162,1128,92.317597,0.214736,2.090984,1332,92.099286,0.282959,1.990691,1855,92.834072,0.222057,1.613436,1766,92.898786,0.219457,2.02037,1403,91.871849,0.239161,2.261563,1301,93.850925,0.221266,2.008262,1038
43770,"E09000016","Havering","London",93.493815,0.224087,2.281623,1142,94.145669,0.259988,2.59565,881,93.970018,0.194675,1.843396,1131,92.513508,0.212215,2.262851,1335,92.302655,0.220815,2.045836,1859,93.016572,0.196587,1.76275,1769,93.07931,0.194323,2.168787,1405,92.086438,0.233574,2.439765,1305,94.063821,0.226845,2.251167,1040
43800,"E09000016","Havering","London",93.392571,-0.108289,2.081233,1140,94.094323,-0.054539,2.521961,881,93.838859,-0.139576,1.596519,1129,92.392473,-0.130829,2.020939,1333,92.099425,-0.220177,1.518162,1855,92.903335,-0.121739,1.545188,1767,92.939977,-0.149693,1.884611,1403,91.969617,-0.12686,2.174952,1303,93.977516,-0.091752,2.096682,1039
43831,"E09000016","Havering","London",93.485198,0.09918,2.154453,1141,94.208926,0.121797,2.656662,882,93.909621,0.075408,1.657319,1130,92.476913,0.091392,2.078042,1334,92.01825,-0.088139,1.334349,1854,92.975326,0.07749,1.664364,1769,92.993727,0.057833,1.904807,1404,92.046145,0.08321,2.201304,1304,94.085459,0.11486,2.199324,1041
43862,"E09000016","Havering","London",93.51643,0.033409,2.004686,1142,94.273672,0.068726,2.535889,883,93.920509,0.011594,1.529962,1130,92.520524,0.047159,1.914721,1335,91.903608,-0.124586,0.997447,1851,93.010198,0.037507,1.599684,1769,93.012741,0.020448,1.72495,1404,92.067564,0.02327,1.994803,1304,94.124352,0.041339,2.078533,1041
